"behavioral_touch_face","health_worker","health_insurance_0","child_under_6_months","opinion_h1n1_vacc_effective","employment_industry_fcxhlnwr","employment_occupation_NA","doctor_recc_seasonal","chronic_med_condition","h1n1_concern","employment_occupation_vlluhbov","doctor_recc_h1n1","behavioral_avoidance","employment_occupation_qxajmpny","opinion_seas_vacc_effective","employment_occupation_pvmttkik","employment_occupation_ukymxvdu","employment_occupation_ccgxvspp","hhs_geo_region_atmpeygn","employment_occupation_cmhcxjea","health_insurance_1","employment_industry_arjwrbjb","behavioral_outside_home","employment_industry_ldnlellj","employment_industry_qnlwzans","employment_occupation_dcjcmpih","opinion_h1n1_sick_from_vacc"
1,0.000234678250547218,0,0.0585030256968627,0.75,0,1,0.000347206723820006,0.000135357243800956,1,0,0.000577279016152004,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,1,0,1,0,0,0,0,0,0.75
0,0,0,0,0.5,0,1,1,0,0.333333333333333,0,1,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,0.75,0,1,1,0,1,0,1,1,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,1,1,0.75,0,1,0.00163156515139879,0,1,0,0.00705575890754968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.5,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.5,0,0,1,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0.25,0,1,1,0,0.333333333333333,0,1,1,0,0.25,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,0,0.75,0,1,0,0,0,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,1,0,1,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,0.5,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,1,0.666666666666667,0,1,1,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,0.5,0,1,0.00948434697410139,1,0.666666666666667,0,0.000279108950244828,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,1,1,0.75,1,0,1,1,0.666666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.75,0,0,1,1,0.666666666666667,0,0,1,0,0.75,0,0,0,1,0,1,0,0,0,0,0,0.25
1,0,0,1,0.75,0,1,1,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,1,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.25,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,1,0,0,1,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0.5,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,1,0.5,1,0,1,1,1,0,1,1,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0.25
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,1,0,1,1,0,0.666666666666667,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0.75
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,1,1,0,0.75,0,0,1,1,0,1,0,0,1,0,0,0
1,0,0,0,0.5,0,1,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.25
0,0,0,0,0.75,0,1,1,1,0.333333333333333,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,1,0,0,0.75,1,0,0,0,0.333333333333333,0,0,0,0,0.25,0,0,0,0,1,0,0,0,0,0,0,0.25
1,0,0,0,1,0,1,0.00047696418677448,1,1,0,0.0010155439455117,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,1,0,1,0.0113606546241749,1,1,0,0.00125357238042397,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,1,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.75
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.25,0,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0.25,0,0,0,0,0.333333333333333,0,0,1,0,0.25,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,0,1,0,1,0,1,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,1.30586307568722e-05,0,0.00399902504295425,0.5,0,1,0.000205935087262821,0.00245652790143213,1,0,0.00410914949323744,1,0,0.296355909812937,0,0,0,0,0,0,0,1,0,0,0,0.0696631881677143
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,0,0.5,0,1,1,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,0,0,1,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,1,1,0,1,1,0,1,0,0,0,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,1,0,0,0,0,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0.5,0,0,0,0,0.333333333333333,0,0,1,0,0.25,0,0,0,0,0,1,0,0,1,0,0,0.25
1,0,0,0,0.5,0,1,1,1,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0.00601160652130707,0,0.00998759825240382,0.75,0,1,1,0,0,0,1,1,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,1,1,0,1,0,0,1,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,1,0,0,0,0,0.25
1,0,0,0,1,0,0,0,1,0.333333333333333,0,0,0,0,0.5,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,0,0.5,0,0,0,0,0.666666666666667,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.25
0,0,0,0,0.5,0,0,0,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,1,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,1,1,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.75,0,1,1,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,0.5,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.75
1,1,0,1,0.75,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0.75,0,1,0,0,0.333333333333333,0,0,1,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0.75
0.0131474427430746,0,0,0,0.5,0,1,1,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,1,0,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,1,0,1,0,0,0,1
1,0,0,0,1,0,0,0,0,0.666666666666667,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
1,5.17781040864861e-11,0,0.00351976592711734,0.182315094671077,0,1,1,0.00289848043325089,1,0,0,0,0,0.195759929189239,0,0,0,0,0,0,0,0,0,0,0,0.101669938684012
1,0,0,0,0.5,0,0,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0.5,0,0,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,1,0,1,0,1,1,1,0.75,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,1,0,1,0,0,0.333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0.75,0,1,0,0,0.333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,1,0,0,1,0,1,1,0,0.666666666666667,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,0.5,0,1,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.75,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25
1,1,1,0,0.75,1,0,1,0,0.666666666666667,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,0,0.25,0,0,0,0,0.333333333333333,0,0,0,0,0.25,0,0,0,0,0,1,0,0,0,0,1,1
0,0,0,0,1,0,1,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,1,0,0,0,1,0,0,0,0.25
0,0,0,0,0.75,0,1,1,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,0,0.75,0,1,0.00414219622029127,0,0.333333333333333,0,0.000117595152262753,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,0,0,0.25,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0.5,0,1,0,0,0.333333333333333,0,0,1,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,1,0,1,1,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,1,0,0,1,0,1,1,0,0,1
0,0,0,0,0.75,0,0,1,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
0,0,0,1,1,0,1,0,1,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
0,0,0,0,0.5,0,1,0,1,0.333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0.25,0,0,1,1,0.333333333333333,0,1,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.5,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.5
1,0,0,0,0.5,0,1,0,1,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75
0,0,0,0,0.75,0,0,0,0,0,0,0,1,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,0.5,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,0,0,0.25,0,1,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,1,1,0,0,0
1,0,0,0,0.5,0,1,0.0111188593002713,1,0.666666666666667,0,0.000326862647522431,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1
0,1,0,1,0.75,1,0,0,0,0.333333333333333,0,0,1,0,0.25,0,0,0,0,1,1,0,0,0,0,0,0.25
0,0,0,0,0.25,0,0,1,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0.75,0,1,1,0,1,0,1,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.75
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0.666666666666667,0,0,1,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,1,1,0,1,1,1,0.666666666666667,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75
0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,1,0,0,1,0.333333333333333,0,0,1,0,0.75,0,0,0,0,1,1,0,0,0,0,0,0.25
1,0,1,0,0.75,0,1,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,0,0.75,0,1,1,1,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,0.25,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,0,0.75,0,1,1,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.75
1,0,0,0,0.5,0,1,1,1,0.333333333333333,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,1,0,0.666666666666667,0,0,1,0,0.75,0,0,1,0,0,0,0,1,1,0,0,0.25
1,0,0,0,0,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,0.75,0,1,0,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
0,0,0,0,1,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.5,0,0,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.5,0,1,0,0,0.666666666666667,0,0,1,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0.25
1,1,0,0,1,1,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,1,0,0,0,0,0,0,0.75
1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0.000103076017800562,0,0.0119509908917829,0,0,1,1,0.00350228296019407,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0.75,0,0,0.00026804159938345,1,0.666666666666667,0,0.0152732218906046,0,0,0.75,0,0,0,1,0,0,0,0,0,0,0,0.75
1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0.5,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,0,1,1,0,0.666666666666667,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.75
1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.5,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,0.75,0,0,0.000409287669757905,1,0.666666666666667,0,0.0110520309915721,1,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0.75
1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,1,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,0,0.178769909867625,1,0,0,0,0,0,0,0,0,0.157849240250698,0,0,0,1,1,1,0,0,0,0,0,1
1,0,0,0,1,0,0,0.000251266605640214,1,0.666666666666667,0,0.00500010264802018,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0.75
1,0,0,0,0.75,0,1,1,0,0.666666666666667,0,0,1,0,0.75,0,0,0,1,0,0,1,0,0,0,0,0.25
1,0,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.5,0,1,0,0,0.333333333333333,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,0.25,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1,0.000200321975759432,0,0.000382307455813022,0.110806788389037,0,1,3.64995401113408e-05,0.00123099582494885,0.333333333333333,0,3.8869507653166e-05,1,0,0.0527951516694046,0,0,0,0,0,0,0,0,0,0,0,0.005758870515136
1,0,0,0,0.5,0,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.5,0,1,0,1,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,0.5,0,0,1,1,1,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.25,0,0,0,1,0.666666666666667,0,0,1,0,0.25,0,1,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,0.75,0,1,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.25,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,0.75,0,1,1,1,0.333333333333333,0,1,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.223760519736682,0,1,0,0,0.333333333333333,0,0,1,0,0.148332988696197,0,0,0,0,0,1,0,0,0,0,0,0.25
1,1,0,1,0.75,1,0,1,0,0.333333333333333,0,1,0,0,0.75,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0.75,0,1,0,0.000938226604134351,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75
0,0,0,0,0.5,0,0,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,1,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,1,1,1,0.666666666666667,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,1,1,0,1,1,0,1,0,0,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0.5,0,0,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,1,0,0,0.75,1,0,1,0,0.666666666666667,0,0,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,1,0,0.75,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,1,0,0.333333333333333,0,1,1,0,0.75,0,0,0,1,0,1,0,0,0,0,0,0.25
1,1,0,0,1,1,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,1,0,0.000839315228299434,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0.25,0,0,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,1,0,0.5,0,0,0,0,0.666666666666667,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.75
1,0,0,0.0154852562389571,0.5,0,1,1,1,1,0,1,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0.5,0,0,0,0,0.333333333333333,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1,0,1,0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5
1,0,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.75
0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,1,0,1,0.25,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,0.5,0,0,0,0,0.333333333333333,0,0,1,0,0.5,0,0,0,0,0,1,0,0.000699138298945515,0,0,0,0
1,0,0,0,0.75,0,0,1,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,1,0.75,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,1,0,1,0.000427056142880577,0,0.666666666666667,0,0.00775978214567437,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,1,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,1,0,0,0,0,0.25
1,1,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,0.75,0,1,1,0,0.333333333333333,0,1,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.75,0,1,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0.75,0,0,0.000810026635182122,1,0.333333333333333,0,0.00154349056275794,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,1,1,1,0,1,1,0,0.666666666666667,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0.00325711550462238,0,0.00123922835431249,0.5,0,1,0,0.00275901487914685,0.0937280774628062,0,0,0,0,0.266076884827019,0,0,0,0,0,0,0,0,0,0,0,0.0256683481641269
1,0,0,0,0.75,0,1,1,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0.75,0,1,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,1,0,1,1,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,0.000115887463387053,0,0.666666666666667,0,0.000789983351183353,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,1,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0,1,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,1,0,1,1,0,0.666666666666667,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0.75,0,1,1,1,0.333333333333333,0,1,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.5,0,1,1,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,1,0,0,0,0,0,0,0,0.75
1,0,0,0,0.75,0,1,1,1,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,0,0.75,0,0,0,1,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.5,0,0,0,0,0.666666666666667,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.25
